severity_level,severity_priority,mach_root_label_name,strategy_id,strategy_name,reason,POC,data_days,total_review_in_cnt,total_review_done_cnt,total_label_cnt,avg_review_in_cnt,avg_review_done_cnt,avg_label_cnt,label_rate,prev_avg_review_in_cnt,prev_label_rate,growth_rate,daily_delta,hit_rule_ids,hit_conditions
notice,3,国家安全,10012811201,【人审-LS风险】ASR_LS常规词表_8884,high_risk_dedup_N1_to_review_qianyi,杜衡,2,3.0,3.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10022364834,自见_党内敏感事件_文革&王洪文_自动处置,high_risk_dedup_N1_to_review_qianyi,李中涛,2,3.0,3.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10010025075,【送审】王毅人脸高阈值进审,social_foreign_viking_social_foreign_general_review,宋诗慧,4,6.0,6.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,指令舆情相关,10025167950,【ZL送人审】政绩观八大规定-不推,party_state_military_gov_8871_ocr_antidirt,张发奇,2,2.0,3.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,偏激社会情绪和涉外言论,10013286244,短_词表_长图文词表测试,title_leader_table_8578,张发奇,4,7.0,6.0,0.0,1.75,1.5,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10012388677,【人审】LS词表_Recall95_LLM,s0_major_foreign_leaders,杜衡,2,3.0,3.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10008349497,【新】国家分裂主义-宣扬分裂主义-不完整地图,party_state_military_gov_8872_title_antidirt,杜衡,2,3.0,3.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,指令舆情相关,10024827542,【ZL送人审】指令通用_指令累犯用户,n1risk_ocr_leader_table,张发奇,2,3.0,3.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10011642540,【人审】LS坦克人+专家特征,eva_119184_wanghongwen_poi_name_review,杜衡,2,3.0,3.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,15811695,【送审】现任领导人规则s1s2,social_foreign_viking_social_foreign_general_review,宋诗慧,4,6.0,6.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10028117348,LS高危文本RAG,model_llm_cblsmgnr_tankeren_all_disp,杜衡,6,9.0,9.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10008387617,【新】极端主义-宣扬极端主义-极端暴恐相关,leader_antidirt,杜衡,2,3.0,3.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,偏激社会情绪和涉外言论,10022850711,【图集】政治隐喻_物业&烤鸭梗EVA_综合_送审,expert_redivist_party_state_military_gov_general_repeat_violate_user_review,张发奇,4,6.0,6.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,色情性化,10029448049,识别_色情导流_封面_网址_0vv和有vv,leader_antidirt,刘小楷,2,3.0,3.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10025185118,新疆进审-词表-副本20,LS_regular_title_words_review,杜衡,2,3.0,3.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,偏激社会情绪和涉外言论,10033599180,识别_偏激涉外_综合_领域2B模型,leader_xp_short,张发奇,2,3.0,3.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10010046420,【送审】时政8分类p5党政负面-eva替换,title_leader_table_lowrisk_v3_test,李中涛,2,3.0,3.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10005958670,【送审】领导人高危消重,cut_push_dignitaries_interaction_0vv,宋诗慧,4,6.0,6.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10025151400,送人审_党国_综合_高危用户全审_名单,eva_111850_spread_letters_visits_300vv,李中涛,2,3.0,3.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10005107063,【送审】领导人漫画-其他人物-60+,Heroic_Other_political_matters_s3s4_ai_review,宋诗慧,6,9.0,9.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10030813524,【人审】LS国殇之柱router+专家特征,safety_dang_keywords_ocr_a_title_review,杜衡,2,3.0,3.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10032775232,【人审-维语队列】维语风险用户全量进审,leader_xp_short,杜衡,4,6.0,6.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,15847944,【送审】历史虚无ASR词表,controversial_recall_V1,李中涛,2,3.0,3.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10034071913,识别_宣扬分裂主义敏感人物人脸通用PE,wordlist_yishixingtai_nlptitle,杜衡,2,3.0,3.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,指令舆情相关,10024671775,【ZL送人审】指令进审_词表10798,high_risk_eva_leader_B,张发奇,2,3.0,3.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10001819210,【国家安全】雪山狮子旗eva-进审藏语,ZL_meihuariben_wenhua_shenghuo_0vv,杜衡,2,3.0,3.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10031431798,【自动处置_渲染民族矛盾】满清屠杀+回族排汉,title_leader_table_8578,杜衡,2,3.0,3.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,违法违规,15811997,违法违规-【危害公共安全】-买卖、宣扬毒品-eva-送人审-v1,party_state_military_gov_8871_ocr_antidirt,叶健,4,6.0,6.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,偏激社会情绪和涉外言论,10034095364,识别_过激民族主义_综合_送人审,pianji_nteraction_extreme_value_recall_review,张发奇,2,3.0,3.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,偏激社会情绪和涉外言论,10011118474,【送审】敏感声音+敏感画面-底线迁移,n1risk_ocr_leader_table,张发奇,2,3.0,3.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10033177739,识别_N1多元素组合,fewshot_n1_obscurity,宋诗慧,2,3.0,3.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10012811201,【人审-LS风险】ASR_LS常规词表_8884,eva_72705_gov_enforcement_neg_general_long_term_sample_review,杜衡,2,3.0,3.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10016839881,送人审_党国_综合_多次多天重复违规用户,wordlist_yishixingtai_title,李中涛,2,3.0,3.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10009870613,【送人审】ocr领导人词表-结合模型进审,n1risk_ocr_gandalf_leader_table,宋诗慧,2,3.0,3.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10008387614,【人审】极端主义-宣扬法西斯主义-纳粹图像综合,ZL_antidirt_10518_aigc_ocr_aigc_review,杜衡,2,3.0,3.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10008386569,【送审】监管要求-省部级监管特殊收严,n1risk_ocr_leader_table,李中涛,5,7.0,7.0,0.0,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10007842628,【新】国家分裂主义-分裂主义元素展示-青天白日相关,leader_ocr_antidirt,杜衡,5,7.0,7.0,0.0,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10009799242,【送审】前任领导人规则s1s2,hit_asr_10271_10272_ms_foreign,宋诗慧,5,7.0,7.0,0.0,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10012612014,【送审】党政综合title&nlp,n1risk_ocr_leader_table,李中涛,5,7.0,7.0,0.0,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10033635858,识别_gandalf策略替换_国家安全_敏感人物s1s2,s0_major_foreign_leaders,杜衡,5,7.0,7.0,0.0,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,偏激社会情绪和涉外言论,10012912391,【短】偏激词表-煽动意识形态对抗-title,n1risk_ocr_leader_table,张发奇,5,7.0,7.0,0.0,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,15853531,【人审-维语队列】新疆进审-词表,party_state_military_gov_8872_title_antidirt,杜衡,5,7.0,7.0,0.0,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10012811200,【人审】国家安全-常规词表-标题,cpc_user_politic_rept_cnt_review,杜衡,5,7.0,7.0,0.0,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10010025075,【送审】王毅人脸高阈值进审,sarcasm_politics_worldlist2_review,宋诗慧,5,7.0,7.0,0.0,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10025266395,识别_歪曲党史国史军史V6,sdpw_rumariben_300vv_tuiren,李中涛,5,7.0,7.0,0.0,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10025171201,送人审_领导人_综合_多次多天举报成立用户-副本12,eva_67349_gov_affairs_general_review,宋诗慧,5,7.0,7.0,0.0,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10013031733,【人审】国家安全-常规词表-OCR,zzyy_afs2_0vv_jy_tr,杜衡,5,7.0,7.0,0.0,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10025185118,新疆进审-词表-副本20,title_leader_table_8578,杜衡,5,7.0,7.0,0.0,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10016839881,送人审_党国_综合_多次多天重复违规用户,weiquan_tiaofu_300vv,李中涛,5,7.0,7.0,0.0,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,指令舆情相关,10019357873,【ZL送人审】涉日专项-美化日本政治经济PE扩召,eva_84713_mechanism_insult_general_redivist_fusion_review,张发奇,5,7.0,7.0,0.0,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10023711250,【图文】送人审_键政用户爱看&评论区氛围异常_文革影像_300vv,eva_party_state_millitary_gov_general_lv2_risk_user_political_report_cmt_review,李中涛,3,4.0,4.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10008387614,【人审】极端主义-宣扬法西斯主义-纳粹图像综合,eva_140943_regexp_nihilism_nationalist_anti_jap_unpass_review,杜衡,3,4.0,4.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,指令舆情相关,10025213023,【ZL送人审】指令ASR进审_词表11166,provincial_officials_review,张发奇,3,5.0,4.0,0.0,1.6666666666666667,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,偏激社会情绪和涉外言论,10019869931,【ZL送人审】煽动排外_辱骂日本_title,user_politic_rept_cnt_review,张发奇,3,4.0,4.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10007842628,【新】国家分裂主义-分裂主义元素展示-青天白日相关,leader_nlp_ocr_antidirt,杜衡,3,4.0,4.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10033554719,识别_gandalf策略替换_时政8分类p2LS,cpc_user_politic_rept_cnt_review,杜衡,3,4.0,4.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10030827217,【人审】LSduty哥router+专家特征,attack_cn_foreignrelated_v1,杜衡,3,4.0,4.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10024203915,图文_下架_党国象征元素拟人化_送审,high_threshold_leader_mao_B_eva,李中涛,3,4.0,4.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,偏激社会情绪和涉外言论,10011158685,【人审】送审-迷彩战斗服征兵关键词,title_leader_table_lowrisk_v3_test,张发奇,3,4.0,4.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10025185118,新疆进审-词表-副本20,national_security_regular_OCR_words_review,杜衡,3,4.0,4.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,色情性化,10030391682,色情低俗-色情导流-eva-补充场景-1轮,eva_young_sexing_v2,刘小楷,3,4.0,4.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10012811200,【人审】国家安全-常规词表-标题,hit_asr_10271_10272_ms_foreign,杜衡,3,4.0,4.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,偏激社会情绪和涉外言论,10019869931,【ZL送人审】煽动排外_辱骂日本_title,party_state_military_gov_8872_title_antidirt,张发奇,3,4.0,4.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10033554719,识别_gandalf策略替换_时政8分类p2LS,xueshanshizi_eva_33346_v6_2_jinshen,杜衡,6,8.0,8.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,违法违规,10024113225,违法违规-危害公共安全-售卖制作使用爆炸物及危险物品-手搓-召回-v1,eva_risk_of_show_explode_v0114,叶健,3,4.0,4.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,15847944,【送审】历史虚无ASR词表,asr_n1_risk_words_fromZL_review,李中涛,3,4.0,4.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10030827215,【人审】白纸运动(含AIGC)router+专家特征,shyhgj_zonghe_0vv,杜衡,3,4.0,4.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10030813527,【人审】LS纪念碑router+专家特征,antidirt_eva_party_state_military_gov_8873_title_review,杜衡,3,4.0,4.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,偏激社会情绪和涉外言论,10012921704,短_民生&涉外_nlp&title送审_词表迁移,direct_review_sensitive_word,张发奇,3,4.0,4.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,15857112,【人审-维语队列】维语音频命中2724进审,n1risk_ocr_leader_table,杜衡,3,4.0,4.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10012388677,【人审】LS词表_Recall95_LLM,expert_redivist_party_state_military_gov_general_repeat_violate_user_review,杜衡,3,4.0,4.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10006025508,中视频-声纹进审：徐晓东,hit_antidirt_leader_nlp_e2e,杜衡,3,4.0,4.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,违法违规,10002353882,【违法违规】-煽动实施暴力-eva-送人审-v2,n1risk_ocr_gandalf_leader_table,叶健,3,4.0,4.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10002166947,【送审】毛邓周&十大元帅结合高阈值,n1_high_risk_dudep_with_crop_unsafeuser,宋诗慧,3,4.0,4.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10030813527,【人审】LS纪念碑router+专家特征,leader_mao,杜衡,3,4.0,4.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,侵犯未成年权益,15763154,【送人审】7382-标题词表,eva_114470_gov_under_province_report_friend_see,张宇轩,3,4.0,4.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10033602157,识别_【送审】毛邓周&十大元帅结合高阈值结合eva-gandalf替换,fewshot_n1_obscurity,宋诗慧,3,4.0,4.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10016839881,送人审_党国_综合_多次多天重复违规用户,eva_116544_zb_risk_cope_0408_review,李中涛,3,4.0,4.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,偏激社会情绪和涉外言论,10022486911,【图集】友见_不当煽动_PE_综合,leader_non_core_s1s2,张发奇,3,4.0,4.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
